,rssi,prr,prr2,snr,txentrega,relacao,latencia-ms,potencia,estimation,diff-txentrega
10355,-108.71941574291313,0.8744588415056477,0.7547169811320754,7.694720342309719,74.0,4.621621621621622,999.0,84.6,0.1,-0.2971887550200876
10356,-108.6747546882782,0.8744588415056477,0.7547169811320754,5.1799948034876016,74.0,4.627027027027029,999.0,84.6,0.1,0.0
10357,-108.53830389919115,0.8744588415056477,0.7547169811320754,-5.604823452636513,74.0,4.6324324324324335,999.0,84.6,0.1,0.0
10358,-108.65404497994379,0.8744588415056477,0.7547169811320754,6.126732889545442,74.0,4.6378378378378375,999.0,84.6,0.1,0.0
10359,-108.60577364067377,0.0,0.0,-6.028948551322875,0.0,0.0,0.0,89.0,0.0,-74.0
10360,-108.61615168775778,0.0,0.0,-4.952856763161768,0.0,0.0,999.0,89.0,0.0,0.0
10361,-108.38430630393879,0.0,0.0,-6.084732838746394,0.0,0.0,999.0,89.0,0.0,0.0
10362,-108.69540705680552,0.0,0.0,-5.3165389200118796,0.0,0.0,999.0,89.0,0.0,0.0
10363,-87.8049199778449,0.0,0.0,8.869542154774328,0.0,0.0,999.0,89.0,0.0,0.0
10364,-108.67360932368618,0.0,0.0,-7.239783049888568,0.0,0.0,999.0,89.0,0.0,0.0
10365,-108.6528543459386,0.0,0.0,-5.705885229991993,0.0,0.0,999.0,89.0,0.0,0.0
10366,-98.73229128085806,0.0,0.0,4.741886651979759,0.0,0.0,999.0,89.0,0.0,0.0
10367,-108.5225218970325,0.0,0.0,-2.797354365944683,0.0,0.0,999.0,89.0,0.0,0.0
10368,-108.7399283430622,0.0,0.0,-6.273459508286997,0.0,0.0,999.0,89.0,0.0,0.0
10369,-107.3695727408143,0.0,0.0,-7.187291537000897,0.0,0.0,999.0,89.0,0.0,0.0
10370,-108.35740979477005,0.0,0.0,-6.046002393021244,0.0,0.0,999.0,89.0,0.0,0.0
10371,-108.61138512514357,0.0,0.0,8.537239864909253,0.0,0.0,999.0,89.0,0.0,0.0
10372,-108.61940780536665,0.0,0.0,4.785576099965591,0.0,0.0,999.0,89.0,0.0,0.0
10373,-108.76252510692787,0.0,0.0,-6.485977607537932,0.0,0.0,999.0,89.0,0.0,0.0
10374,-108.569719511731,0.0,0.0,9.886619621306657,0.0,0.0,999.0,89.0,0.0,0.0
10375,-108.25380687785494,0.0,0.0,-7.274963136136181,0.0,0.0,999.0,89.0,0.0,0.0
10376,-94.27185868569772,0.0,0.0,-0.8232372257631535,0.0,0.0,999.0,89.0,0.0,0.0
10377,-108.28649800013001,0.0,0.0,-6.0100923951960645,0.0,0.0,999.0,89.0,0.0,0.0
10378,-108.72950684528628,0.0,0.0,-7.464839097834524,0.0,0.0,999.0,89.0,0.0,0.0
10379,-108.7323576779734,0.0,0.0,-3.6011623542534665,0.0,0.0,999.0,89.0,0.0,0.0
10381,-108.491272305502,0.25,0.25,-5.147608122608343,14.285714285714285,24.0,999.0,89.0,0.0,0.0
10383,-108.01453305466299,0.4,0.4,-7.868667685273343,25.0,13.0,999.0,89.0,0.0,-3.5714285714285694
10384,-107.785948570129,0.4,0.4,-6.408840306286616,25.0,13.5,999.0,89.0,0.0,0.0
10385,-108.34986246234376,0.4,0.4,-5.254647396376034,25.0,14.0,999.0,89.0,0.0,0.0
10386,-108.7845685213745,0.4,0.4,6.685608820605633,25.0,14.5,999.0,89.0,0.0,0.0
10387,-108.00719583754429,0.4,0.4,-8.138597454796662,22.222222222222207,15.0,999.0,89.0,0.0,-2.7777777777777817
10388,-108.28024251578309,0.33333333333333337,0.33333333333333337,6.878743598079437,22.222222222222207,15.5,999.0,89.0,0.0,0.0
10389,-108.58249327648727,0.33333333333333337,0.33333333333333337,-6.64421801496268,22.222222222222207,16.0,999.0,89.0,0.0,0.0
10390,-108.59157719089941,0.33333333333333337,0.33333333333333337,-1.4541534772516025,20.0,16.5,999.0,89.0,0.0,-2.2222222222222183
10391,-107.90502663601086,0.33333333333333337,0.33333333333333337,-6.25967199676003,20.0,17.0,999.0,89.0,0.0,0.0
10392,-107.09191644606196,0.33333333333333337,0.33333333333333337,1.9481268143259007,20.0,17.5,999.0,89.0,0.0,0.0
10393,-106.63679239209922,0.33333333333333337,0.33333333333333337,7.083538703725361,18.181818181818183,18.0,999.0,89.0,0.0,-1.8181818181818168
10394,-108.66740687924472,0.2857142857142857,0.2857142857142857,-1.7455223019587656,18.181818181818183,18.5,999.0,89.0,0.0,0.0
10395,-108.6976977129476,0.2857142857142857,0.2857142857142857,-6.082558271289282,18.181818181818183,19.0,999.0,89.0,0.0,0.0
10396,-108.76370882641376,0.2857142857142857,0.2857142857142857,-7.073923733639772,18.181818181818183,19.5,999.0,89.0,0.0,0.0
10397,-108.60872646028268,0.2857142857142857,0.2857142857142857,-3.5753614496224486,16.666666666666664,20.0,999.0,89.0,0.0,-1.5151515151515191
10398,-108.75373408189665,0.2857142857142857,0.2857142857142857,-5.600589343144156,16.666666666666664,20.5,999.0,89.0,0.0,0.0
10399,-108.71970831263245,0.2857142857142857,0.2857142857142857,5.793829690337522,15.384615384615385,21.0,999.0,89.0,0.0,-1.2820512820512793
10400,-108.59128551949688,0.25,0.25,-4.471618928252403,15.384615384615385,21.5,999.0,89.0,0.0,0.0
10401,-108.73290493226857,0.25,0.25,-6.499698301807142,15.384615384615385,22.0,999.0,89.0,0.0,0.0
10402,-108.52526279840342,0.25,0.25,-6.307903261705659,14.285714285714285,22.5,999.0,89.0,0.0,-1.0989010989011003
10403,-108.84170057146277,0.25,0.25,-6.331953804559365,14.285714285714285,23.0,999.0,89.0,0.0,0.0
10404,-108.3266175878636,0.25,0.25,-1.6543955828333017,14.285714285714285,23.5,999.0,89.0,0.0,0.0
10405,-108.79648280381308,0.25,0.25,-6.884983582428252,14.285714285714285,24.0,999.0,89.0,0.0,0.0
10406,-108.21150471293184,0.22222222222222213,0.22222222222222213,-6.3243731813735184,13.333333333333336,24.5,999.0,89.0,0.0,-0.9523809523809492
10407,-108.7020633317219,0.22222222222222213,0.22222222222222213,-6.801543704742957,13.333333333333336,25.0,999.0,89.0,0.0,0.0
10408,-108.73491069625992,0.22222222222222213,0.22222222222222213,-7.323884451816013,13.333333333333336,25.5,999.0,89.0,0.0,0.0
10409,-108.4893549569368,0.22222222222222213,0.22222222222222213,8.179435600598731,12.5,26.0,999.0,89.0,0.0,-0.8333333333333357
10410,-105.92425064991356,0.22222222222222213,0.22222222222222213,-3.7035851305274416,12.5,26.5,999.0,89.0,0.0,0.0
10411,-105.98760629316163,0.22222222222222213,0.22222222222222213,9.343546655830243,12.5,27.0,999.0,89.0,0.0,0.0
10412,-97.86089930048708,0.20000000000000004,0.20000000000000004,-6.910201558367378,11.764705882352938,27.5,999.0,89.0,0.0,-0.7352941176470615
10413,-108.84436613565063,0.20000000000000004,0.20000000000000004,12.742133292805221,11.764705882352938,28.0,999.0,89.0,0.0,0.0
10414,-108.79729777169048,0.20000000000000004,0.20000000000000004,-6.973400683211937,11.764705882352938,28.5,999.0,89.0,0.0,0.0
10415,-108.80260272386907,0.20000000000000004,0.20000000000000004,-6.483443081348248,11.111111111111107,29.0,999.0,89.0,0.0,-0.6535947712418295
10416,-108.57239221034789,0.20000000000000004,0.20000000000000004,-6.346055017123858,11.111111111111107,29.5,999.0,89.0,0.0,0.0
10417,-108.29037906499744,0.20000000000000004,0.20000000000000004,9.368215581674624,11.111111111111107,30.0,999.0,89.0,0.0,0.0
10418,-108.1310226671504,0.1818181818181818,0.1818181818181818,-6.521412073824233,10.526315789473683,30.5,999.0,89.0,0.0,-0.5847953216374258
10419,-108.82925116517215,0.1818181818181818,0.1818181818181818,8.728819671684999,10.526315789473683,31.0,999.0,89.0,0.0,0.0
10420,-108.56346980070609,0.1818181818181818,0.1818181818181818,5.702645089675072,10.526315789473683,31.5,999.0,89.0,0.0,0.0
10421,-108.77799576979136,0.1818181818181818,0.1818181818181818,-5.625605640160903,10.0,32.0,999.0,89.0,0.0,-0.5263157894736832
10422,-95.54389611216023,0.1818181818181818,0.1818181818181818,-5.9153186877087816,10.0,32.5,999.0,89.0,0.0,0.0
10423,-108.74441734796076,0.1818181818181818,0.1818181818181818,-5.095324884427092,9.523809523809524,33.0,999.0,89.0,0.0,-0.4761904761904763
10424,-108.03321476157218,0.16666666666666666,0.16666666666666666,11.018048379815166,9.523809523809524,33.5,999.0,89.0,0.0,0.0
10425,-108.75192169865991,0.16666666666666666,0.16666666666666666,11.16929018782366,9.523809523809524,34.0,999.0,89.0,0.0,0.0
10426,-108.64245596722508,0.16666666666666666,0.16666666666666666,-6.8817806728780315,9.523809523809524,34.5,999.0,89.0,0.0,0.0
10427,-108.3891166662562,0.16666666666666666,0.16666666666666666,-7.156830432433997,9.090909090909092,35.0,999.0,89.0,0.0,-0.43290043290043195
10428,-108.62792902019079,0.16666666666666666,0.16666666666666666,-7.0800616361826325,9.090909090909092,35.5,999.0,89.0,0.0,0.0
10429,-108.69139269768944,0.16666666666666666,0.16666666666666666,5.579526929513989,8.695652173913043,36.0,999.0,89.0,0.0,-0.3952569169960487
10430,-108.65743880347271,0.15384615384615385,0.15384615384615385,7.9173463861944375,8.695652173913043,36.5,999.0,89.0,0.0,0.0
10431,-98.21379934509079,0.15384615384615385,0.15384615384615385,7.735166215936056,8.695652173913043,37.0,999.0,89.0,0.0,0.0
10432,-108.41871253968012,0.15384615384615385,0.15384615384615385,8.309975004767765,8.695652173913043,37.5,999.0,89.0,0.0,0.0
10433,-108.71690998296582,0.15384615384615385,0.15384615384615385,4.724742642982237,8.333333333333332,38.0,999.0,89.0,0.0,-0.3623188405797109
10434,-108.36847663386021,0.15384615384615385,0.15384615384615385,-1.5206171456058342,8.333333333333332,38.5,999.0,89.0,0.0,0.0
10435,-108.65044979046694,0.15384615384615385,0.15384615384615385,-6.017250577837457,8.0,39.0,999.0,89.0,0.0,-0.3333333333333321
10436,-91.82433822197244,0.15384615384615385,0.15384615384615385,5.881065663590557,8.0,39.5,999.0,89.0,0.0,0.0
10437,-108.55484556008301,0.14285714285714288,0.14285714285714288,-5.898407810183199,8.0,40.0,999.0,89.0,0.0,0.0
10438,-108.66025155003176,0.14285714285714288,0.14285714285714288,8.323248181228019,8.0,40.5,999.0,89.0,0.0,0.0
10439,-108.70765030099199,0.14285714285714288,0.14285714285714288,-6.493009269050633,7.6923076923076925,41.0,999.0,89.0,0.0,-0.3076923076923075
10440,-108.72953956635912,0.14285714285714288,0.14285714285714288,-6.460203465842247,7.6923076923076925,41.5,999.0,89.0,0.0,0.0
10441,-108.6044923495912,0.14285714285714288,0.14285714285714288,-6.327178823692938,7.4074074074074066,42.0,999.0,89.0,0.0,-0.284900284900286
10442,-108.80497914488295,0.13333333333333333,0.13333333333333333,6.89068120110538,7.4074074074074066,42.5,999.0,89.0,0.0,0.0
10443,-108.64482780100401,0.13333333333333333,0.13333333333333333,8.757690345421217,7.4074074074074066,43.0,999.0,89.0,0.0,0.0
10444,-108.53190235257144,0.13333333333333333,0.13333333333333333,-6.970016587112116,7.4074074074074066,43.5,999.0,89.0,0.0,0.0
10445,-108.75044415993929,0.13333333333333333,0.13333333333333333,-4.1293219768380425,7.142857142857142,44.0,999.0,89.0,0.0,-0.2645502645502642
10446,-108.84022525977221,0.13333333333333333,0.13333333333333333,-6.4794050764781215,7.142857142857142,44.5,999.0,89.0,0.0,0.0
10447,-108.6689368578496,0.13333333333333333,0.13333333333333333,-5.5364532708570335,6.896551724137932,45.0,999.0,89.0,0.0,-0.24630541871921
10448,-108.74442734024728,0.13333333333333333,0.13333333333333333,7.897826178516092,6.896551724137932,45.5,999.0,89.0,0.0,0.0
10454,-83.31926723199794,0.11764705882352942,0.11764705882352942,7.113039448622178,6.451612903225808,48.5,999.0,89.0,0.0,0.0
10455,-108.66357513581819,0.11764705882352942,0.11764705882352942,-6.269499115289983,6.451612903225808,49.0,999.0,89.0,0.0,0.0
10456,-108.606429041072,0.11764705882352942,0.11764705882352942,-6.823131083079275,6.451612903225808,49.5,999.0,89.0,0.0,0.0
10457,-107.3902988050055,0.11764705882352942,0.11764705882352942,-5.868978990489095,6.25,50.0,999.0,89.0,0.0,-0.20161290322580694
10458,-108.68536885249672,0.11764705882352942,0.11764705882352942,-6.837949458238603,6.25,50.5,999.0,89.0,0.0,0.0
10460,-96.307975223027,0.16666666666666666,0.16666666666666666,-5.925135052464531,9.090909090909092,34.333333333333336,999.0,89.0,0.0,-9365.90909090909
10461,-105.776509479549,0.16666666666666666,0.16666666666666666,-6.39371986163291,9.090909090909092,34.666666666666664,999.0,89.0,0.0,0.0
10462,-108.77271483486805,0.16666666666666666,0.16666666666666666,-5.959493759521376,9.090909090909092,35.0,999.0,89.0,0.0,0.0
10463,-108.57600473996868,0.16666666666666666,0.16666666666666666,-5.7978581917648935,8.823529411764708,35.333333333333336,999.0,89.0,0.0,-0.26737967914438343
10464,-108.69747451395719,0.16666666666666666,0.16666666666666666,-6.276839806972957,8.823529411764708,35.666666666666664,999.0,89.0,0.0,0.0
10465,-108.78587726105222,0.15789473684210525,0.15789473684210525,-6.8687414187101306,8.823529411764708,36.0,999.0,89.0,0.0,0.0
10466,-80.007033914849,0.2,0.2,8.854101748118973,11.764705882352938,27.25,108.67,89.0,0.0,2.9411764705882297
10467,-107.37441153321328,0.2,0.2,-4.634965055848019,11.764705882352938,27.5,999.0,89.0,0.0,0.0
10468,-108.5882076097088,0.2,0.2,-7.4356442347753395,11.428571428571427,27.75,999.0,89.0,0.0,-0.3361344537815114
10469,-108.87090017685549,0.2,0.2,4.726966081093275,11.428571428571427,28.0,999.0,89.0,0.0,0.0
10470,-108.71284587052564,0.2,0.2,-6.297293151873423,11.428571428571427,28.25,999.0,89.0,0.0,0.0
10473,-108.4090082177314,0.2727272727272727,0.2727272727272727,-6.605937017979167,16.666666666666664,19.33333333333333,999.0,89.0,0.0,-0.4761904761904781
10474,-108.71960984829977,0.2727272727272727,0.2727272727272727,-0.12322581396911968,16.666666666666664,19.5,999.0,89.0,0.0,0.0
10475,-108.60606500564188,0.2727272727272727,0.2727272727272727,7.592473801987108,16.666666666666664,19.666666666666668,999.0,89.0,0.0,0.0
10476,-108.7522962152654,0.2727272727272727,0.2727272727272727,-7.710857610011942,16.216216216216218,19.83333333333333,999.0,89.0,0.0,-0.4504504504504467
10477,-108.71687984494656,0.2727272727272727,0.2727272727272727,0.10055924736968813,16.216216216216218,20.0,999.0,89.0,0.0,0.0
10478,-106.70901322479796,0.2608695652173913,0.2608695652173913,2.9147122237883996,16.216216216216218,20.166666666666668,999.0,89.0,0.0,0.0
10479,-108.64326057198187,0.2608695652173913,0.2608695652173913,-6.061551741249608,15.789473684210524,20.33333333333333,999.0,89.0,0.0,-0.4267425320056937
10480,-108.77570275165412,0.2608695652173913,0.2608695652173913,-5.583857950927093,15.789473684210524,20.5,999.0,89.0,0.0,0.0
10481,-108.60582143502519,0.2608695652173913,0.2608695652173913,-6.668704198806863,15.789473684210524,20.666666666666668,999.0,89.0,0.0,0.0
10482,-107.88427055581523,0.2608695652173913,0.2608695652173913,-5.212014898652826,15.384615384615385,20.83333333333333,999.0,89.0,0.0,-0.4048582995951389
10483,-108.75733810870344,0.2608695652173913,0.2608695652173913,-5.791823487003624,15.384615384615385,21.0,999.0,89.0,0.0,0.0
10484,-108.6013770369977,0.25,0.25,-6.3706706412968215,15.384615384615385,21.166666666666668,999.0,89.0,0.0,0.0
10485,-107.49283868429268,0.25,0.25,-0.5144618344053512,15.0,21.33333333333333,999.0,89.0,0.0,-0.384615384615385
10486,-108.5504760059648,0.25,0.25,-5.7583642234103625,15.0,21.5,999.0,89.0,0.0,0.0
10487,-108.72943984568464,0.25,0.25,-7.751404732597697,15.0,21.66666666666667,999.0,89.0,0.0,0.0
10488,-108.67544279734508,0.25,0.25,-4.6909986892236315,14.634146341463413,21.83333333333333,999.0,89.0,0.0,-0.3658536585365866
10489,-108.74770706584982,0.25,0.25,2.3702527669903883,14.634146341463413,22.0,999.0,89.0,0.0,0.0
10490,-108.193445210286,0.24,0.24,-6.869575667889628,14.634146341463413,22.16666666666667,999.0,89.0,0.0,0.0
10491,-107.8942705807948,0.24,0.24,6.922166343778411,14.285714285714285,22.33333333333333,999.0,89.0,0.0,-0.3484320557491287
10492,-108.43503837596651,0.24,0.24,7.334843321057763,14.285714285714285,22.5,999.0,89.0,0.0,0.0
10493,-108.51891850664896,0.24,0.24,3.312955600607652,14.285714285714285,22.66666666666667,999.0,89.0,0.0,0.0
10494,-108.76373944103943,0.24,0.24,6.624220237370228,14.285714285714285,22.83333333333333,999.0,89.0,0.0,0.0
10495,-108.59934585583551,0.24,0.24,-6.279198304093683,13.953488372093025,23.0,999.0,89.0,0.0,-0.3322259136212597
10496,-108.55259795092016,0.2307692307692308,0.2307692307692308,4.941863561604652,13.953488372093025,23.16666666666667,999.0,89.0,0.0,0.0
10497,-101.08651487303484,0.2307692307692308,0.2307692307692308,-7.2720927231402595,13.636363636363635,23.33333333333333,999.0,89.0,0.0,-0.31712473572939004
10498,-108.6877526420904,0.2307692307692308,0.2307692307692308,-6.016717773803863,13.636363636363635,23.5,999.0,89.0,0.0,0.0
10499,-108.76487672621808,0.2307692307692308,0.2307692307692308,-5.2469931167757515,13.636363636363635,23.66666666666667,999.0,89.0,0.0,0.0
10500,-108.66864374119207,0.2307692307692308,0.2307692307692308,-5.6451481413979785,13.333333333333336,23.83333333333333,999.0,89.0,0.0,-0.3030303030302992
10501,-108.63995658907291,0.2307692307692308,0.2307692307692308,-5.798358486556063,13.333333333333336,24.0,999.0,89.0,0.0,0.0
10502,-108.69713655939093,0.2222222222222222,0.2222222222222222,-5.899447406915448,13.333333333333336,24.16666666666667,999.0,89.0,0.0,0.0
10503,-108.50672918090171,0.2222222222222222,0.2222222222222222,-5.719189789421447,13.043478260869565,24.33333333333333,999.0,89.0,0.0,-0.2898550724637712
10504,-108.57835094021782,0.2222222222222222,0.2222222222222222,-8.091932452235032,13.043478260869565,24.5,999.0,89.0,0.0,0.0
10505,-108.32205031182116,0.2222222222222222,0.2222222222222222,-6.4329955640196665,13.043478260869565,24.66666666666667,999.0,89.0,0.0,0.0
10506,-105.96089989938505,0.2222222222222222,0.2222222222222222,-6.333631862579295,12.76595744680851,24.83333333333333,999.0,89.0,0.0,-0.2775208140610541
10507,-108.72862121025221,0.2222222222222222,0.2222222222222222,-5.4810398999585335,12.76595744680851,25.0,999.0,89.0,0.0,0.0
10508,-108.0689096361374,0.21428571428571427,0.21428571428571427,1.7067570039140438,12.76595744680851,25.16666666666667,999.0,89.0,0.0,0.0
10509,-107.593863001316,0.21428571428571427,0.21428571428571427,-6.1504347331281926,12.5,25.33333333333333,999.0,89.0,0.0,-0.2659574468085104
10510,-102.18326568752552,0.21428571428571427,0.21428571428571427,-6.852158532227957,12.5,25.5,999.0,89.0,0.0,0.0
10511,-96.0441300421694,0.21428571428571427,0.21428571428571427,-8.280621667262054,12.5,25.66666666666667,999.0,89.0,0.0,0.0
10512,-94.26323935151164,0.21428571428571427,0.21428571428571427,-1.0103754804522034,12.244897959183671,25.83333333333333,999.0,89.0,0.0,-0.2551020408163289
10513,-107.3962634702678,0.21428571428571427,0.21428571428571427,8.528913210168055,12.244897959183671,26.0,999.0,89.0,0.0,0.0
10514,-108.74977895912495,0.206896551724138,0.206896551724138,-6.541628639020221,12.244897959183671,26.16666666666667,999.0,89.0,0.0,0.0
10515,-108.57986174295769,0.206896551724138,0.206896551724138,-6.37527599686066,12.0,26.33333333333333,999.0,89.0,0.0,-0.2448979591836711
10516,-105.09899434058208,0.206896551724138,0.206896551724138,11.640492116317231,12.0,26.5,999.0,89.0,0.0,0.0
10517,-108.75565635019258,0.206896551724138,0.206896551724138,-6.011026942705965,12.0,26.66666666666667,999.0,89.0,0.0,0.0
10518,-108.58795889737058,0.206896551724138,0.206896551724138,-6.0508720862271925,12.0,26.83333333333333,999.0,89.0,0.0,0.0
10522,-108.77420741349516,0.28125,0.28125,-6.073872847700438,17.647058823529417,18.33333333333333,999.0,89.0,0.0,0.0
10523,-108.61003148025677,0.28125,0.28125,-6.19286934032362,17.647058823529417,18.444444444444443,999.0,89.0,0.0,0.0
10525,-108.6287236065352,0.32352941176470584,0.32352941176470584,12.114197027546933,21.568627450980397,15.272727272727273,999.0,89.0,0.0,0.0
10526,-108.48735550493174,0.32352941176470584,0.32352941176470584,7.808066458450678,21.15384615384616,15.363636363636365,999.0,89.0,0.0,-0.4147812971342404
10527,-108.6245255018376,0.32352941176470584,0.32352941176470584,-5.01500443509009,21.15384615384616,15.454545454545455,999.0,89.0,0.0,0.0
10528,-107.71131271152962,0.32352941176470584,0.32352941176470584,3.150840626058109,21.15384615384616,15.545454545454545,999.0,89.0,0.0,0.0
10529,-108.6999636335523,0.32352941176470584,0.32352941176470584,-6.533906123328652,20.754716981132077,15.636363636363635,999.0,89.0,0.0,-0.39912917271407977
10530,-108.60622913382116,0.32352941176470584,0.32352941176470584,-4.177067556369503,20.754716981132077,15.727272727272727,999.0,89.0,0.0,0.0
10531,-108.12587957832388,0.31428571428571433,0.31428571428571433,-6.170675211687076,20.754716981132077,15.818181818181818,999.0,89.0,0.0,0.0
10532,-108.7842149655692,0.31428571428571433,0.31428571428571433,-5.6656360753005846,20.37037037037037,15.909090909090908,999.0,89.0,0.0,-0.3843466107617069
10533,-108.58042621280909,0.31428571428571433,0.31428571428571433,4.860988388603367,20.37037037037037,16.0,999.0,89.0,0.0,0.0
10534,-89.93175972939319,0.31428571428571433,0.31428571428571433,-5.396072693614341,20.37037037037037,16.09090909090909,999.0,89.0,0.0,0.0
10535,-107.35431309807005,0.31428571428571433,0.31428571428571433,-7.252098536338776,20.37037037037037,16.181818181818183,999.0,89.0,0.0,0.0
10536,-105.5888659140623,0.31428571428571433,0.31428571428571433,-7.372005490323543,20.0,16.272727272727273,999.0,89.0,0.0,-0.37037037037037024
10537,-108.4211870224526,0.3055555555555555,0.3055555555555555,-6.501807422475817,20.0,16.363636363636363,999.0,89.0,0.0,0.0
10538,-108.44779763980148,0.3055555555555555,0.3055555555555555,-6.087470571369362,19.642857142857142,16.454545454545453,999.0,89.0,0.0,-0.35714285714285765
10539,-108.73032776966222,0.3055555555555555,0.3055555555555555,-4.658335665005025,19.642857142857142,16.545454545454547,999.0,89.0,0.0,0.0
10540,-108.59601377846592,0.32432432432432434,0.32432432432432434,-3.0708098933999435,21.428571428571427,15.25,144.35,89.0,0.0,1.7857142857142847
10541,-108.59601377846592,0.32432432432432434,0.32432432432432434,-3.0708098933999435,21.428571428571427,15.333333333333336,999.0,89.0,0.0,0.0
10542,-108.80458995187306,0.32432432432432434,0.32432432432432434,-6.623366971317207,21.428571428571427,15.416666666666664,999.0,89.0,0.0,0.0
10543,-108.65951265710925,0.32432432432432434,0.32432432432432434,-8.129322194035831,21.052631578947366,15.5,999.0,89.0,0.0,-0.3759398496240607
10544,-108.74236405418293,0.32432432432432434,0.32432432432432434,-8.365633328388952,21.052631578947366,15.583333333333336,999.0,89.0,0.0,0.0
10545,-108.76694954782788,0.32432432432432434,0.32432432432432434,-7.349503387174463,21.052631578947366,15.666666666666664,999.0,89.0,0.0,0.0
10546,-107.79171341008086,0.32432432432432434,0.32432432432432434,-5.437394303590188,20.6896551724138,15.75,999.0,89.0,0.0,-0.3629764065335692
10547,-107.57921053239781,0.32432432432432434,0.32432432432432434,-8.671901984939087,20.6896551724138,15.833333333333336,999.0,89.0,0.0,0.0
10548,-108.6533507423317,0.3157894736842105,0.3157894736842105,-7.578030119760784,20.33898305084746,15.916666666666664,999.0,89.0,0.0,-0.3506721215663369
10549,-108.70319709569742,0.3157894736842105,0.3157894736842105,-5.6171359528250075,20.33898305084746,16.0,999.0,89.0,0.0,0.0
10551,-108.74267602912191,0.33333333333333337,0.33333333333333337,-6.349385236665999,22.033898305084747,14.923076923076925,999.0,89.0,0.0,0.0
10552,-108.86687652470256,0.33333333333333337,0.33333333333333337,12.185597574596446,22.033898305084747,15.0,999.0,89.0,0.0,0.0
10553,-108.56540628237718,0.33333333333333337,0.33333333333333337,-5.878247317053678,21.66666666666667,15.076923076923075,999.0,89.0,0.0,-0.3672316384180761
10554,-105.784806321511,0.33333333333333337,0.33333333333333337,6.008756972736507,21.66666666666667,15.153846153846152,999.0,89.0,0.0,0.0
10555,-108.73753001194504,0.33333333333333337,0.33333333333333337,6.426469599458435,21.66666666666667,15.230769230769232,999.0,89.0,0.0,0.0
10562,-108.62103604636877,0.5270087407394923,0.35714285714285715,8.35901965365798,24.19354838709677,13.666666666666664,999.0,89.0,0.0,0.0
10563,-108.706075480724,0.5270087407394923,0.35714285714285715,-7.982135392092867,24.19354838709677,13.733333333333333,999.0,89.0,0.0,0.0
10564,-108.76701424302112,0.5270087407394923,0.35714285714285715,11.086633036365347,23.809523809523807,13.8,999.0,89.0,0.0,-0.3840245775729656
10565,-94.48970009820566,0.5270087407394923,0.35714285714285715,-3.7347656738848087,23.809523809523807,13.866666666666667,999.0,89.0,0.0,0.0
10566,-100.90594287544643,0.5270087407394923,0.35714285714285715,-6.740325088893584,23.809523809523807,13.933333333333335,999.0,89.0,0.0,0.0
10567,-108.28397586585908,0.5270087407394923,0.35714285714285715,-7.597538658031462,23.4375,14.0,999.0,89.0,0.0,-0.37202380952380665
10568,-108.03364219363823,0.5270087407394923,0.35714285714285715,9.491957397917263,23.4375,14.066666666666665,999.0,89.0,0.0,0.0
10569,-108.75659039902872,0.4806777056380303,0.3488372093023256,-6.502981300397903,23.4375,14.133333333333333,999.0,89.0,0.0,0.0
10570,-91.5686832609231,0.4806777056380303,0.3488372093023256,-7.3951251136707326,23.07692307692308,14.2,999.0,89.0,0.0,-0.3605769230769198
10571,-108.75760982233959,0.4806777056380303,0.3488372093023256,-5.8290420354453705,23.07692307692308,14.266666666666667,999.0,89.0,0.0,0.0
10572,-83.70001881338402,0.4806777056380303,0.3488372093023256,6.2763844520723495,23.07692307692308,14.333333333333336,999.0,89.0,0.0,0.0
10573,-108.60257699481431,0.4806777056380303,0.3488372093023256,-8.164462737897225,22.72727272727273,14.4,999.0,89.0,0.0,-0.34965034965034997
10574,-108.58169941352224,0.4806777056380303,0.3488372093023256,-6.871127185815812,22.72727272727273,14.466666666666667,999.0,89.0,0.0,0.0
10576,-108.6485253375952,0.4825599757361938,0.3555555555555555,11.077912061083437,24.24242424242424,13.6875,999.0,89.0,0.0,0.0
10577,-108.6378024996173,0.4825599757361938,0.3555555555555555,-5.720182215891542,23.88059701492537,13.75,999.0,89.0,0.0,-0.3618272274988677
10578,-100.54156517936558,0.4825599757361938,0.3555555555555555,-5.920848549979402,23.88059701492537,13.8125,999.0,89.0,0.0,0.0
10580,-91.67795168778852,0.4825599757361938,0.3555555555555555,-6.683041942890856,23.529411764705877,13.9375,999.0,89.0,0.0,-0.3511852502194941
10581,-103.97922911493406,0.4825599757361938,0.3555555555555555,-7.2725684836488,23.529411764705877,14.0,999.0,89.0,0.0,0.0
10582,-108.75418667108721,0.4860904862208318,0.3617021276595745,9.033807965521284,25.0,13.235294117647054,8467.0,89.0,0.0,1.470588235294123
10583,-108.39323356789404,0.4860904862208318,0.3617021276595745,-6.48840955427062,25.0,13.294117647058822,999.0,89.0,0.0,0.0
10584,-108.43086265082457,0.4860904862208318,0.3617021276595745,-5.914271840209551,24.63768115942029,13.352941176470587,999.0,89.0,0.0,-0.3623188405797109
10585,-108.58142181704322,0.4860904862208318,0.3617021276595745,4.8963177431720935,24.63768115942029,13.411764705882351,999.0,89.0,0.0,0.0
10586,-108.50342137124252,0.4860904862208318,0.3617021276595745,-6.205627577034112,24.63768115942029,13.470588235294118,999.0,89.0,0.0,0.0
